product_name,client_name,date,month_num,month_name,week_of_month,quantity,cost_price,sale_price,total_order,profit,payment,debt
Product_23,Client_095,2025-08-13,8,August,2,5,11.51,13.91,69.55,12.0,69.55,0.0
Product_07,Client_114,2025-06-01,6,June,1,4,20.52,33.46,133.84,51.76,33.46,100.38
Product_15,Client_061,2025-06-08,6,June,2,4,15.6,26.85,107.4,45.0,107.4,0.0
Product_28,Client_093,2025-11-19,11,November,3,5,20.59,35.7,178.5,75.55,178.5,0.0
Product_04,Client_176,2025-01-16,1,January,3,5,15.96,20.23,101.15,21.35,50.58,50.57
Product_12,Client_140,2025-10-25,10,October,4,5,10.35,16.52,82.6,30.85,82.6,0.0
Product_29,Client_166,2025-02-17,2,February,3,6,23.75,32.24,193.44,50.94,193.44,0.0
Product_12,Client_016,2025-04-22,4,April,4,4,10.77,15.64,62.56,19.48,62.56,0.0
Product_13,Client_071,2025-10-13,10,October,2,2,13.28,21.23,42.46,15.9,42.46,0.0
Product_07,Client_032,2025-07-13,7,July,2,1,19.21,31.31,31.31,12.1,31.31,0.0
Product_28,Client_117,2025-11-05,11,November,1,3,20.55,24.22,72.66,11.01,72.66,0.0
Product_03,Client_170,2025-08-12,8,August,2,3,11.72,21.05,63.15,27.99,63.15,0.0
Product_07,Client_165,2025-11-07,11,November,1,7,18.18,20.24,141.68,14.42,141.68,0.0
Product_21,Client_153,2025-12-03,12,December,1,3,7.58,10.06,30.18,7.44,30.18,0.0
Product_01,Client_013,2025-09-27,9,September,4,7,9.54,14.09,98.63,31.85,98.63,0.0
Product_26,Client_086,2025-12-01,12,December,1,4,17.97,31.06,124.24,52.36,124.24,0.0
Product_08,Client_033,2025-01-07,1,January,1,1,20.98,32.48,32.48,11.5,32.48,0.0
Product_26,Client_145,2025-04-06,4,April,1,4,19.76,25.82,103.28,24.24,51.64,51.64
Product_07,Client_018,2025-08-01,8,August,1,3,21.91,24.01,72.03,6.3,72.03,0.0
Product_27,Client_196,2025-06-15,6,June,3,5,19.53,23.32,116.6,18.95,87.45,29.15
Product_18,Client_054,2025-07-19,7,July,3,3,22.41,25.78,77.34,10.11,77.34,0.0
Product_19,Client_056,2025-02-28,2,February,4,5,25.93,44.45,222.25,92.6,222.25,0.0
Product_27,Client_060,2025-10-19,10,October,3,6,18.61,33.42,200.52,88.86,150.39,50.13
Product_11,Client_199,2025-06-05,6,June,1,3,7.75,13.75,41.25,18.0,41.25,0.0
Product_05,Client_153,2025-06-08,6,June,2,4,15.26,17.41,69.64,8.6,69.64,0.0
Product_01,Client_071,2025-04-23,4,April,4,4,6.38,11.75,47.0,21.48,47.0,0.0
Product_28,Client_038,2025-04-13,4,April,2,3,22.69,38.47,115.41,47.34,115.41,0.0
Product_05,Client_139,2025-07-08,7,July,2,7,15.64,19.43,136.01,26.53,68.0,68.01
Product_09,Client_045,2025-08-07,8,August,1,4,22.44,36.63,146.52,56.76,146.52,0.0
Product_04,Client_170,2025-06-10,6,June,2,2,13.83,25.57,51.14,23.48,51.14,0.0
Product_28,Client_007,2025-01-30,1,January,5,5,20.45,33.62,168.1,65.85,168.1,0.0
Product_05,Client_004,2025-12-01,12,December,1,3,15.31,25.7,77.1,31.17,77.1,0.0
Product_12,Client_061,2025-11-21,11,November,3,2,9.92,13.29,26.58,6.74,26.58,0.0
Product_19,Client_083,2025-02-11,2,February,2,5,24.44,36.63,183.15,60.95,183.15,0.0
Product_01,Client_045,2025-07-27,7,July,4,2,6.42,10.85,21.7,8.86,0.0,21.7
Product_09,Client_014,2025-06-10,6,June,2,3,22.92,33.48,100.44,31.68,100.44,0.0
Product_05,Client_190,2025-03-20,3,March,3,3,14.99,25.84,77.52,32.55,77.52,0.0
Product_14,Client_135,2025-11-04,11,November,1,5,14.74,17.94,89.7,16.0,89.7,0.0
Product_04,Client_191,2025-06-04,6,June,1,3,12.69,18.45,55.35,17.28,55.35,0.0
Product_03,Client_122,2025-11-07,11,November,1,3,10.51,19.63,58.89,27.36,58.89,0.0
Product_15,Client_200,2025-09-12,9,September,2,5,15.58,28.2,141.0,63.1,141.0,0.0
Product_12,Client_132,2025-10-29,10,October,5,5,9.21,16.17,80.85,34.8,80.85,0.0
Product_19,Client_028,2025-03-18,3,March,3,5,24.85,33.57,167.85,43.6,125.89,41.96
Product_15,Client_129,2025-05-19,5,May,3,3,15.51,20.11,60.33,13.8,60.33,0.0
Product_08,Client_158,2025-03-29,3,March,5,5,22.55,28.52,142.6,29.85,106.95,35.65
Product_02,Client_187,2025-05-24,5,May,4,2,8.61,10.98,21.96,4.74,21.96,0.0
Product_26,Client_169,2025-01-24,1,January,4,4,19.49,26.41,105.64,27.68,105.64,0.0
Product_17,Client_078,2025-01-22,1,January,4,4,18.26,22.11,88.44,15.4,22.11,66.33
Product_15,Client_165,2025-10-05,10,October,1,11,14.42,24.05,264.55,105.93,198.41,66.14
Product_01,Client_016,2025-10-29,10,October,5,2,9.59,13.19,26.38,7.2,26.38,0.0
Product_16,Client_103,2025-11-15,11,November,3,4,19.19,28.34,113.36,36.6,113.36,0.0
Product_14,Client_176,2025-11-30,11,November,5,5,12.1,16.61,83.05,22.55,83.05,0.0
Product_04,Client_126,2025-05-05,5,May,1,6,14.49,20.92,125.52,38.58,125.52,0.0
Product_23,Client_114,2025-08-07,8,August,1,3,10.73,16.91,50.73,18.54,25.36,25.37
Product_03,Client_021,2025-10-07,10,October,1,4,13.26,18.61,74.44,21.4,18.61,55.83
Product_11,Client_156,2025-04-16,4,April,3,2,6.56,9.74,19.48,6.36,19.48,0.0
Product_05,Client_017,2025-07-16,7,July,3,6,17.59,24.74,148.44,42.9,111.33,37.11
Product_05,Client_071,2025-08-05,8,August,1,7,15.92,22.83,159.81,48.37,159.81,0.0
Product_20,Client_163,2025-01-12,1,January,2,12,4.69,4.84,58.08,1.8,58.08,0.0
Product_19,Client_141,2025-08-08,8,August,2,5,24.23,41.58,207.9,86.75,207.9,0.0
Product_23,Client_084,2025-05-14,5,May,2,3,11.14,13.29,39.87,6.45,39.87,0.0
Product_13,Client_153,2025-10-11,10,October,2,2,10.11,11.97,23.94,3.72,23.94,0.0
Product_17,Client_076,2025-06-12,6,June,2,3,21.85,37.09,111.27,45.72,83.45,27.82
Product_15,Client_130,2025-06-19,6,June,3,3,14.63,24.04,72.12,28.23,72.12,0.0
Product_20,Client_111,2025-06-05,6,June,1,6,4.63,6.67,40.02,12.24,30.02,10.0
Product_04,Client_180,2025-03-18,3,March,3,3,14.3,20.09,60.27,17.37,60.27,0.0
Product_04,Client_168,2025-03-23,3,March,4,5,14.38,16.78,83.9,12.0,83.9,0.0
Product_21,Client_197,2025-03-19,3,March,3,8,9.73,15.05,120.4,42.56,120.4,0.0
Product_18,Client_185,2025-04-06,4,April,1,1,20.97,30.3,30.3,9.33,30.3,0.0
Product_28,Client_056,2025-03-12,3,March,2,3,20.19,33.58,100.74,40.17,75.55,25.19
Product_14,Client_116,2025-03-05,3,March,1,6,14.79,16.79,100.74,12.0,100.74,0.0
Product_29,Client_059,2025-06-11,6,June,2,1,23.06,33.15,33.15,10.09,33.15,0.0
Product_14,Client_087,2025-04-27,4,April,4,2,14.99,16.92,33.84,3.86,33.84,0.0
Product_27,Client_117,2025-12-14,12,December,2,4,19.11,33.69,134.76,58.32,101.07,33.69
Product_13,Client_107,2025-09-24,9,September,4,3,13.83,19.37,58.11,16.62,14.53,43.58
Product_24,Client_025,2025-01-22,1,January,4,5,13.18,13.93,69.65,3.75,69.65,0.0
Product_11,Client_110,2025-12-20,12,December,3,4,8.6,14.66,58.64,24.24,58.64,0.0
Product_11,Client_171,2025-12-09,12,December,2,3,6.55,10.17,30.51,10.86,7.63,22.88
Product_09,Client_096,2025-04-20,4,April,3,7,22.56,25.3,177.1,19.18,177.1,0.0
Product_05,Client_176,2025-06-16,6,June,3,4,16.38,28.53,114.12,48.6,114.12,0.0
Product_30,Client_122,2025-02-11,2,February,2,4,7.82,14.04,56.16,24.88,28.08,28.08
Product_03,Client_024,2025-03-12,3,March,2,3,12.15,13.35,40.05,3.6,30.04,10.01
Product_27,Client_022,2025-05-08,5,May,2,3,19.63,28.91,86.73,27.84,86.73,0.0
Product_03,Client_111,2025-04-21,4,April,3,7,12.05,20.16,141.12,56.77,141.12,0.0
Product_04,Client_191,2025-12-16,12,December,3,4,13.62,20.88,83.52,29.04,83.52,0.0
Product_24,Client_096,2025-11-23,11,November,4,6,14.17,25.95,155.7,70.68,155.7,0.0
Product_26,Client_034,2025-09-28,9,September,4,3,17.07,28.59,85.77,34.56,85.77,0.0
Product_18,Client_016,2025-02-12,2,February,2,2,21.08,35.55,71.1,28.94,71.1,0.0
Product_19,Client_144,2025-01-17,1,January,3,7,23.61,41.84,292.88,127.61,292.88,0.0
Product_18,Client_085,2025-05-01,5,May,1,4,22.86,38.58,154.32,62.88,154.32,0.0
Product_22,Client_032,2025-06-15,6,June,3,2,8.62,11.6,23.2,5.96,23.2,0.0
Product_14,Client_091,2025-02-26,2,February,4,7,15.38,24.34,170.38,62.72,170.38,0.0
Product_28,Client_171,2025-12-02,12,December,1,4,21.87,28.19,112.76,25.28,112.76,0.0
Product_25,Client_109,2025-03-11,3,March,2,6,15.67,23.48,140.88,46.86,140.88,0.0
Product_28,Client_185,2025-08-05,8,August,1,8,21.76,31.96,255.68,81.6,255.68,0.0
Product_02,Client_074,2025-10-13,10,October,2,3,11.6,21.7,65.1,30.3,65.1,0.0
Product_20,Client_080,2025-07-23,7,July,4,1,4.25,5.69,5.69,1.44,5.69,0.0
Product_12,Client_027,2025-03-07,3,March,1,4,9.6,18.09,72.36,33.96,0.0,72.36
Product_19,Client_130,2025-01-22,1,January,4,5,24.1,26.83,134.15,13.65,134.15,0.0
Product_07,Client_040,2025-12-10,12,December,2,1,19.5,22.73,22.73,3.23,22.73,0.0
Product_22,Client_124,2025-01-28,1,January,4,8,8.86,14.05,112.4,41.52,84.3,28.1
Product_08,Client_028,2025-05-03,5,May,1,7,23.01,28.24,197.68,36.61,98.84,98.84
Product_12,Client_143,2025-12-19,12,December,3,3,9.14,11.79,35.37,7.95,35.37,0.0
Product_12,Client_030,2025-04-08,4,April,2,4,9.7,12.1,48.4,9.6,48.4,0.0
Product_25,Client_072,2025-02-19,2,February,3,1,16.47,27.15,27.15,10.68,6.79,20.36
Product_19,Client_058,2025-03-02,3,March,1,5,22.85,31.57,157.85,43.6,157.85,0.0
Product_26,Client_110,2025-07-15,7,July,3,3,17.0,25.02,75.06,24.06,75.06,0.0
Product_28,Client_144,2025-05-14,5,May,2,5,22.14,35.13,175.65,64.95,175.65,0.0
Product_25,Client_160,2025-08-14,8,August,2,2,17.43,23.16,46.32,11.46,46.32,0.0
Product_20,Client_173,2025-08-23,8,August,4,3,6.67,11.1,33.3,13.29,33.3,0.0
Product_21,Client_143,2025-04-20,4,April,3,3,6.51,10.19,30.57,11.04,30.57,0.0
Product_01,Client_156,2025-12-07,12,December,1,6,6.49,8.11,48.66,9.72,24.33,24.33
Product_30,Client_169,2025-12-01,12,December,1,2,7.04,9.47,18.94,4.86,18.94,0.0
Product_27,Client_178,2025-08-22,8,August,4,4,19.67,26.91,107.64,28.96,53.82,53.82
Product_09,Client_008,2025-05-19,5,May,3,5,24.01,37.07,185.35,65.3,185.35,0.0
Product_06,Client_070,2025-04-13,4,April,2,4,18.93,33.94,135.76,60.04,135.76,0.0
Product_23,Client_196,2025-05-10,5,May,2,3,12.76,17.76,53.28,15.0,53.28,0.0
Product_10,Client_087,2025-03-31,3,March,5,7,6.78,9.88,69.16,21.7,69.16,0.0
Product_12,Client_002,2025-07-18,7,July,3,4,11.7,12.96,51.84,5.04,51.84,0.0
Product_06,Client_037,2025-01-13,1,January,2,2,17.28,29.53,59.06,24.5,44.3,14.76
Product_19,Client_169,2025-12-25,12,December,4,2,23.09,40.11,80.22,34.04,80.22,0.0
Product_13,Client_018,2025-07-20,7,July,3,2,12.31,15.01,30.02,5.4,30.02,0.0
Product_05,Client_190,2025-11-04,11,November,1,8,17.11,29.09,232.72,95.84,232.72,0.0
Product_21,Client_008,2025-01-25,1,January,4,4,9.45,16.68,66.72,28.92,66.72,0.0
Product_03,Client_192,2025-11-17,11,November,3,1,12.37,21.06,21.06,8.69,21.06,0.0
Product_17,Client_056,2025-04-07,4,April,1,4,18.35,31.84,127.36,53.96,127.36,0.0
Product_13,Client_108,2025-04-28,4,April,4,2,13.24,16.48,32.96,6.48,16.48,16.48
Product_15,Client_088,2025-12-26,12,December,4,4,16.26,21.35,85.4,20.36,85.4,0.0
Product_06,Client_095,2025-05-18,5,May,3,4,18.62,33.93,135.72,61.24,67.86,67.86
Product_10,Client_185,2025-09-23,9,September,4,3,6.71,10.39,31.17,11.04,31.17,0.0
Product_11,Client_199,2025-01-09,1,January,2,5,9.04,15.15,75.75,30.55,75.75,0.0
Product_19,Client_153,2025-12-28,12,December,4,7,24.23,36.49,255.43,85.82,0.0,255.43
Product_03,Client_014,2025-01-08,1,January,2,4,12.9,18.52,74.08,22.48,74.08,0.0
Product_05,Client_041,2025-01-25,1,January,4,4,15.47,16.82,67.28,5.4,67.28,0.0
Product_25,Client_159,2025-11-06,11,November,1,3,16.64,22.12,66.36,16.44,66.36,0.0
Product_02,Client_173,2025-04-19,4,April,3,4,11.99,16.61,66.44,18.48,49.83,16.61
Product_03,Client_070,2025-06-19,6,June,3,4,13.38,21.36,85.44,31.92,85.44,0.0
Product_15,Client_170,2025-08-21,8,August,3,4,15.59,24.46,97.84,35.48,97.84,0.0
Product_14,Client_125,2025-10-16,10,October,3,2,13.26,21.05,42.1,15.58,21.05,21.05
Product_20,Client_114,2025-06-23,6,June,4,2,7.69,14.04,28.08,12.7,28.08,0.0
Product_14,Client_070,2025-08-07,8,August,1,6,14.06,16.71,100.26,15.9,50.13,50.13
Product_07,Client_194,2025-02-16,2,February,3,2,21.73,35.31,70.62,27.16,52.96,17.66
Product_17,Client_030,2025-03-01,3,March,1,6,19.52,20.71,124.26,7.14,124.26,0.0
Product_12,Client_111,2025-08-15,8,August,3,3,11.26,17.25,51.75,17.97,51.75,0.0
Product_04,Client_073,2025-03-07,3,March,1,3,12.58,20.81,62.43,24.69,46.82,15.61
Product_22,Client_174,2025-07-18,7,July,3,4,9.9,16.34,65.36,25.76,16.34,49.02
Product_19,Client_125,2025-12-15,12,December,3,7,24.4,40.01,280.07,109.27,280.07,0.0
Product_17,Client_171,2025-05-28,5,May,4,5,19.29,27.95,139.75,43.3,139.75,0.0
Product_10,Client_012,2025-10-10,10,October,2,6,5.64,8.81,52.86,19.02,52.86,0.0
Product_08,Client_102,2025-10-20,10,October,3,3,23.73,36.5,109.5,38.31,109.5,0.0
Product_20,Client_015,2025-09-06,9,September,1,7,5.08,6.46,45.22,9.66,22.61,22.61
Product_01,Client_053,2025-12-30,12,December,5,2,6.8,9.42,18.84,5.24,18.84,0.0
Product_10,Client_055,2025-03-01,3,March,1,2,4.72,7.75,15.5,6.06,0.0,15.5
Product_25,Client_036,2025-05-09,5,May,2,4,17.74,30.58,122.32,51.36,122.32,0.0
Product_25,Client_066,2025-12-30,12,December,5,7,17.73,20.13,140.91,16.8,140.91,0.0
Product_10,Client_084,2025-03-03,3,March,1,4,5.61,6.15,24.6,2.16,24.6,0.0
Product_04,Client_002,2025-03-06,3,March,1,3,14.36,20.84,62.52,19.44,15.63,46.89
Product_16,Client_192,2025-03-11,3,March,2,5,16.49,29.2,146.0,63.55,109.5,36.5
Product_14,Client_045,2025-11-08,11,November,2,1,12.4,18.51,18.51,6.11,18.51,0.0
Product_05,Client_098,2025-06-03,6,June,1,3,15.79,18.85,56.55,9.18,56.55,0.0
Product_18,Client_181,2025-11-08,11,November,2,5,23.03,31.83,159.15,44.0,159.15,0.0
Product_08,Client_129,2025-04-23,4,April,4,4,23.06,38.45,153.8,61.56,0.0,153.8
Product_18,Client_172,2025-10-14,10,October,2,4,20.31,35.12,140.48,59.24,140.48,0.0
Product_26,Client_091,2025-01-15,1,January,3,10,18.51,31.91,319.1,134.0,319.1,0.0
Product_03,Client_102,2025-01-21,1,January,3,4,12.16,13.13,52.52,3.88,39.39,13.13
Product_28,Client_190,2025-05-27,5,May,4,2,20.72,34.14,68.28,26.84,17.07,51.21
Product_02,Client_112,2025-07-11,7,July,2,4,11.62,17.93,71.72,25.24,53.79,17.93
Product_01,Client_118,2025-08-27,8,August,4,4,9.96,13.56,54.24,14.4,0.0,54.24
Product_30,Client_020,2025-03-07,3,March,1,4,7.63,10.82,43.28,12.76,43.28,0.0
Product_28,Client_081,2025-12-21,12,December,3,6,21.53,27.37,164.22,35.04,82.11,82.11
Product_19,Client_110,2025-09-21,9,September,3,4,25.29,33.07,132.28,31.12,132.28,0.0
Product_19,Client_104,2025-11-12,11,November,2,3,22.45,33.7,101.1,33.75,101.1,0.0
Product_23,Client_164,2025-12-19,12,December,3,5,12.53,20.93,104.65,42.0,78.49,26.16
Product_14,Client_075,2025-10-12,10,October,2,5,13.2,19.83,99.15,33.15,99.15,0.0
Product_04,Client_104,2025-04-07,4,April,1,7,14.91,19.4,135.8,31.43,135.8,0.0
Product_01,Client_084,2025-01-04,1,January,1,2,8.75,11.74,23.48,5.98,23.48,0.0
Product_06,Client_159,2025-10-17,10,October,3,4,18.03,21.9,87.6,15.48,65.7,21.9
Product_15,Client_177,2025-10-07,10,October,1,2,16.39,21.01,42.02,9.24,42.02,0.0
Product_30,Client_093,2025-05-24,5,May,4,6,7.38,11.3,67.8,23.52,33.9,33.9
Product_03,Client_112,2025-07-11,7,July,2,4,12.9,15.27,61.08,9.48,45.81,15.27
Product_28,Client_028,2025-06-02,6,June,1,2,23.89,26.04,52.08,4.3,52.08,0.0
Product_08,Client_112,2025-02-21,2,February,3,4,21.75,28.27,113.08,26.08,113.08,0.0
Product_19,Client_103,2025-05-27,5,May,4,4,24.94,36.42,145.68,45.92,0.0,145.68
Product_17,Client_021,2025-03-13,3,March,2,6,18.83,33.87,203.22,90.24,0.0,203.22
Product_13,Client_080,2025-03-01,3,March,1,2,10.45,13.98,27.96,7.06,13.98,13.98
Product_24,Client_087,2025-03-22,3,March,4,2,12.75,14.57,29.14,3.64,29.14,0.0
Product_08,Client_086,2025-08-15,8,August,3,3,21.86,31.43,94.29,28.71,0.0,94.29
Product_25,Client_044,2025-05-08,5,May,2,6,14.35,21.7,130.2,44.1,130.2,0.0
Product_03,Client_131,2025-11-13,11,November,2,2,13.29,16.12,32.24,5.66,32.24,0.0
Product_21,Client_030,2025-02-17,2,February,3,3,9.86,16.58,49.74,20.16,49.74,0.0
Product_17,Client_131,2025-12-12,12,December,2,4,21.73,29.92,119.68,32.76,119.68,0.0
Product_07,Client_199,2025-03-11,3,March,2,3,20.37,24.43,73.29,12.18,73.29,0.0
Product_12,Client_090,2025-12-30,12,December,5,2,8.58,9.66,19.32,2.16,0.0,19.32
Product_24,Client_166,2025-01-03,1,January,1,4,14.57,18.82,75.28,17.0,56.46,18.82
Product_27,Client_038,2025-10-15,10,October,3,6,19.76,33.72,202.32,83.76,202.32,0.0
Product_08,Client_027,2025-01-11,1,January,2,2,22.75,30.83,61.66,16.16,61.66,0.0
Product_05,Client_066,2025-10-03,10,October,1,3,14.58,18.16,54.48,10.74,27.24,27.24
Product_07,Client_045,2025-08-27,8,August,4,5,20.96,28.27,141.35,36.55,141.35,0.0
Product_20,Client_040,2025-10-21,10,October,3,3,4.08,6.49,19.47,7.23,19.47,0.0
Product_25,Client_195,2025-09-05,9,September,1,2,14.98,18.66,37.32,7.36,37.32,0.0
Product_21,Client_020,2025-05-28,5,May,4,6,9.69,13.31,79.86,21.72,79.86,0.0
Product_06,Client_198,2025-09-13,9,September,2,5,19.98,36.5,182.5,82.6,182.5,0.0
Product_21,Client_127,2025-02-11,2,February,2,8,8.67,10.23,81.84,12.48,81.84,0.0
Product_15,Client_194,2025-07-24,7,July,4,7,16.8,29.5,206.5,88.9,51.62,154.88
Product_19,Client_195,2025-07-26,7,July,4,5,24.4,27.39,136.95,14.95,136.95,0.0
Product_19,Client_115,2025-01-28,1,January,4,6,23.7,27.91,167.46,25.26,167.46,0.0
Product_22,Client_145,2025-04-18,4,April,3,3,11.66,13.85,41.55,6.57,41.55,0.0
Product_21,Client_163,2025-03-01,3,March,1,7,6.92,11.69,81.83,33.39,40.92,40.91
Product_20,Client_083,2025-01-07,1,January,1,4,4.69,5.34,21.36,2.6,21.36,0.0
Product_28,Client_161,2025-02-22,2,February,4,4,22.0,26.69,106.76,18.76,106.76,0.0
Product_11,Client_039,2025-11-12,11,November,2,5,9.86,16.33,81.65,32.35,81.65,0.0
Product_15,Client_018,2025-12-04,12,December,1,3,17.13,28.28,84.84,33.45,84.84,0.0
Product_16,Client_114,2025-05-09,5,May,2,3,16.13,28.11,84.33,35.94,84.33,0.0
Product_21,Client_078,2025-10-22,10,October,4,8,9.94,11.94,95.52,16.0,95.52,0.0
Product_26,Client_071,2025-09-25,9,September,4,2,18.9,30.12,60.24,22.44,60.24,0.0
Product_19,Client_015,2025-08-23,8,August,4,1,25.02,31.74,31.74,6.72,15.87,15.87
Product_12,Client_130,2025-02-25,2,February,4,4,9.03,10.04,40.16,4.04,40.16,0.0
Product_03,Client_080,2025-05-12,5,May,2,1,11.73,12.47,12.47,0.74,12.47,0.0
Product_15,Client_116,2025-05-27,5,May,4,1,14.0,16.55,16.55,2.55,16.55,0.0
Product_02,Client_015,2025-09-30,9,September,5,5,8.95,16.05,80.25,35.5,80.25,0.0
Product_12,Client_074,2025-09-04,9,September,1,3,10.38,11.04,33.12,1.98,33.12,0.0
Product_03,Client_166,2025-02-08,2,February,2,2,13.51,21.48,42.96,15.94,42.96,0.0
Product_28,Client_024,2025-10-04,10,October,1,9,21.46,22.73,204.57,11.43,153.43,51.14
Product_20,Client_153,2025-05-10,5,May,2,2,4.62,7.8,15.6,6.36,15.6,0.0
Product_17,Client_099,2025-03-15,3,March,3,4,19.63,33.33,133.32,54.8,133.32,0.0
Product_15,Client_149,2025-02-28,2,February,4,3,16.3,28.13,84.39,35.49,84.39,0.0
Product_18,Client_190,2025-08-31,8,August,5,3,22.09,39.77,119.31,53.04,119.31,0.0
Product_29,Client_011,2025-09-05,9,September,1,4,23.14,33.29,133.16,40.6,133.16,0.0
Product_15,Client_147,2025-02-28,2,February,4,2,15.49,25.25,50.5,19.52,50.5,0.0
Product_21,Client_049,2025-02-06,2,February,1,3,8.69,16.04,48.12,22.05,48.12,0.0
Product_11,Client_155,2025-07-16,7,July,3,3,8.88,13.88,41.64,15.0,31.23,10.41
Product_16,Client_129,2025-09-26,9,September,4,2,16.09,21.19,42.38,10.2,42.38,0.0
Product_05,Client_016,2025-09-06,9,September,1,6,14.51,23.89,143.34,56.28,143.34,0.0
Product_15,Client_027,2025-06-12,6,June,2,2,15.74,21.05,42.1,10.62,42.1,0.0
Product_26,Client_088,2025-09-26,9,September,4,5,17.25,26.92,134.6,48.35,33.65,100.95
Product_23,Client_022,2025-12-31,12,December,5,4,13.3,20.62,82.48,29.28,82.48,0.0
Product_17,Client_166,2025-08-20,8,August,3,2,19.71,24.02,48.04,8.62,48.04,0.0
Product_06,Client_011,2025-09-15,9,September,3,6,18.89,32.27,193.62,80.28,0.0,193.62
Product_08,Client_182,2025-02-17,2,February,3,3,21.45,35.09,105.27,40.92,105.27,0.0
Product_15,Client_113,2025-05-18,5,May,3,4,15.77,19.23,76.92,13.84,38.46,38.46
Product_17,Client_134,2025-07-19,7,July,3,6,19.3,24.08,144.48,28.68,72.24,72.24
Product_20,Client_041,2025-09-03,9,September,1,4,7.43,14.2,56.8,27.08,56.8,0.0
Product_12,Client_096,2025-08-07,8,August,1,3,10.43,15.91,47.73,16.44,47.73,0.0
Product_30,Client_073,2025-01-19,1,January,3,8,4.03,4.66,37.28,5.04,37.28,0.0
Product_13,Client_105,2025-10-27,10,October,4,1,13.64,15.38,15.38,1.74,15.38,0.0
Product_25,Client_087,2025-09-13,9,September,2,4,17.94,31.94,127.76,56.0,127.76,0.0
Product_22,Client_154,2025-12-19,12,December,3,4,11.69,13.46,53.84,7.08,53.84,0.0
Product_02,Client_162,2025-08-11,8,August,2,3,11.03,20.85,62.55,29.46,62.55,0.0
Product_21,Client_086,2025-05-23,5,May,4,4,9.1,13.28,53.12,16.72,53.12,0.0
Product_03,Client_085,2025-12-23,12,December,4,3,12.62,20.7,62.1,24.24,62.1,0.0
Product_04,Client_143,2025-07-19,7,July,3,3,13.35,15.86,47.58,7.53,47.58,0.0
Product_22,Client_099,2025-07-03,7,July,1,3,9.39,15.96,47.88,19.71,47.88,0.0
Product_10,Client_065,2025-06-14,6,June,2,2,4.43,6.94,13.88,5.02,13.88,0.0
Product_24,Client_169,2025-12-09,12,December,2,5,13.08,19.67,98.35,32.95,98.35,0.0
Product_30,Client_155,2025-07-25,7,July,4,3,6.17,10.37,31.11,12.6,31.11,0.0
Product_28,Client_039,2025-03-30,3,March,5,3,20.69,24.04,72.12,10.05,72.12,0.0
Product_11,Client_021,2025-08-28,8,August,4,1,7.0,12.96,12.96,5.96,12.96,0.0
Product_19,Client_170,2025-08-02,8,August,1,7,22.16,23.25,162.75,7.63,162.75,0.0
Product_05,Client_090,2025-08-31,8,August,5,2,15.88,27.98,55.96,24.2,55.96,0.0
Product_10,Client_168,2025-12-18,12,December,3,5,5.12,6.67,33.35,7.75,33.35,0.0
Product_23,Client_170,2025-12-22,12,December,4,6,11.57,19.84,119.04,49.62,119.04,0.0
Product_13,Client_034,2025-01-02,1,January,1,4,12.05,14.71,58.84,10.64,58.84,0.0
Product_20,Client_182,2025-02-07,2,February,1,6,5.5,8.9,53.4,20.4,26.7,26.7
Product_03,Client_080,2025-04-25,4,April,4,3,10.07,17.24,51.72,21.51,12.93,38.79
Product_18,Client_097,2025-05-21,5,May,3,3,22.09,26.16,78.48,12.21,78.48,0.0
Product_21,Client_085,2025-05-20,5,May,3,3,6.11,10.75,32.25,13.92,32.25,0.0
Product_27,Client_033,2025-08-07,8,August,1,6,18.36,29.58,177.48,67.32,0.0,177.48
Product_22,Client_180,2025-08-22,8,August,4,6,9.53,15.01,90.06,32.88,90.06,0.0
Product_27,Client_190,2025-12-13,12,December,2,2,19.68,21.14,42.28,2.92,42.28,0.0
Product_22,Client_135,2025-12-11,12,December,2,4,11.15,19.48,77.92,33.32,77.92,0.0
Product_03,Client_166,2025-01-24,1,January,4,1,11.61,19.86,19.86,8.25,19.86,0.0
Product_22,Client_109,2025-06-14,6,June,2,4,10.68,19.91,79.64,36.92,79.64,0.0
Product_17,Client_093,2025-05-09,5,May,2,2,21.25,33.12,66.24,23.74,49.68,16.56
Product_01,Client_093,2025-09-27,9,September,4,1,8.34,9.77,9.77,1.43,4.88,4.89
Product_10,Client_047,2025-10-26,10,October,4,4,4.43,5.77,23.08,5.36,23.08,0.0
Product_07,Client_088,2025-06-23,6,June,4,2,19.27,30.49,60.98,22.44,0.0,60.98
Product_25,Client_125,2025-04-17,4,April,3,2,17.38,31.27,62.54,27.78,62.54,0.0
Product_07,Client_058,2025-06-26,6,June,4,4,21.63,29.18,116.72,30.2,116.72,0.0
Product_05,Client_040,2025-05-16,5,May,3,2,16.13,22.66,45.32,13.06,33.99,11.33
Product_03,Client_076,2025-07-13,7,July,2,4,10.8,13.63,54.52,11.32,54.52,0.0
Product_28,Client_026,2025-04-21,4,April,3,4,20.15,24.71,98.84,18.24,0.0,98.84
Product_17,Client_198,2025-12-20,12,December,3,5,21.32,39.22,196.1,89.5,196.1,0.0
Product_18,Client_190,2025-08-14,8,August,2,4,23.06,32.48,129.92,37.68,129.92,0.0
Product_29,Client_135,2025-06-26,6,June,4,5,25.11,33.74,168.7,43.15,168.7,0.0
